hidden_layers,activation,solver,max_iter,accuracy,f1_score,cv_mean,cv_std,cv_fold_1,cv_fold_2,cv_fold_3,validation_fraction,n_iter_no_change,learning_rate,alpha,batch_size,learning_rate_init,momentum,nesterovs_momentum,early_stopping,tol,n_iter_,n_layers_,n_outputs_,timestamp
"(300, 150, 75)",identity,lbfgs,200,1.0,1.0,0.6165989540130483,0.056186544166471036,0.553290623179965,0.6066666666666667,0.6898395721925134,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,47,5,1,2024-12-27 02:06:36.103307
"(300, 150, 75)",identity,lbfgs,500,1.0,1.0,0.6165989540130483,0.056186544166471036,0.553290623179965,0.6066666666666667,0.6898395721925134,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,47,5,1,2024-12-27 02:06:37.833324
"(300, 150, 75)",identity,lbfgs,1000,1.0,1.0,0.6165989540130483,0.056186544166471036,0.553290623179965,0.6066666666666667,0.6898395721925134,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,47,5,1,2024-12-27 02:06:39.441993
"(300, 150, 75)",identity,lbfgs,2000,1.0,1.0,0.6165989540130483,0.056186544166471036,0.553290623179965,0.6066666666666667,0.6898395721925134,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,47,5,1,2024-12-27 02:06:41.092886
"(300, 150, 75)",tanh,lbfgs,200,1.0,1.0,0.6252995642701525,0.044144182960709696,0.6722222222222223,0.5661764705882353,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,22,5,1,2024-12-27 02:06:01.039154
"(300, 150, 75)",tanh,lbfgs,500,1.0,1.0,0.6252995642701525,0.044144182960709696,0.6722222222222223,0.5661764705882353,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,22,5,1,2024-12-27 02:06:01.871346
"(300, 150, 75)",tanh,lbfgs,1000,1.0,1.0,0.6252995642701525,0.044144182960709696,0.6722222222222223,0.5661764705882353,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,22,5,1,2024-12-27 02:06:02.670217
"(300, 150, 75)",tanh,lbfgs,2000,1.0,1.0,0.6252995642701525,0.044144182960709696,0.6722222222222223,0.5661764705882353,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,22,5,1,2024-12-27 02:06:03.495702
"(400, 200, 100, 50)",logistic,lbfgs,200,1.0,1.0,0.5986121361186906,0.03013794118071469,0.5661764705882353,0.6387755102040816,0.5908844275637548,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,121,6,1,2024-12-27 02:10:58.203746
"(400, 200, 100, 50)",logistic,lbfgs,500,1.0,1.0,0.5986121361186906,0.03013794118071469,0.5661764705882353,0.6387755102040816,0.5908844275637548,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,121,6,1,2024-12-27 02:11:06.622736
"(400, 200, 100, 50)",logistic,lbfgs,1000,1.0,1.0,0.5986121361186906,0.03013794118071469,0.5661764705882353,0.6387755102040816,0.5908844275637548,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,121,6,1,2024-12-27 02:11:14.997073
"(400, 200, 100, 50)",logistic,lbfgs,2000,1.0,1.0,0.5986121361186906,0.03013794118071469,0.5661764705882353,0.6387755102040816,0.5908844275637548,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,121,6,1,2024-12-27 02:11:23.418158
"(10, 10, 15)",logistic,lbfgs,500,1.0,1.0,0.6387774446348119,0.04816615942242117,0.5799352750809061,0.6384803921568627,0.6979166666666667,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,408,5,1,2024-12-27 02:01:47.553464
"(10, 10, 15)",logistic,lbfgs,1000,1.0,1.0,0.6387774446348119,0.04816615942242117,0.5799352750809061,0.6384803921568627,0.6979166666666667,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,408,5,1,2024-12-27 02:01:48.120979
"(10, 10, 15)",logistic,lbfgs,2000,1.0,1.0,0.6387774446348119,0.04816615942242117,0.5799352750809061,0.6384803921568627,0.6979166666666667,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,408,5,1,2024-12-27 02:01:48.692666
"(400, 200, 100, 50)",identity,lbfgs,200,1.0,1.0,0.5835160458361224,0.07660889116873816,0.5947802197802198,0.48456610366919045,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,50,6,1,2024-12-27 02:11:32.936084
"(400, 200, 100, 50)",identity,lbfgs,500,1.0,1.0,0.5835160458361224,0.07660889116873816,0.5947802197802198,0.48456610366919045,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,50,6,1,2024-12-27 02:11:35.172057
"(400, 200, 100, 50)",identity,lbfgs,1000,1.0,1.0,0.5835160458361224,0.07660889116873816,0.5947802197802198,0.48456610366919045,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,50,6,1,2024-12-27 02:11:37.380816
"(400, 200, 100, 50)",identity,lbfgs,2000,1.0,1.0,0.5835160458361224,0.07660889116873816,0.5947802197802198,0.48456610366919045,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,50,6,1,2024-12-27 02:11:39.625995
"(300, 150, 75)",relu,lbfgs,200,1.0,1.0,0.6448874104097084,0.03511602353254407,0.6907396622015143,0.6384803921568627,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,30,5,1,2024-12-27 02:05:49.097288
"(300, 150, 75)",relu,lbfgs,500,1.0,1.0,0.6448874104097084,0.03511602353254407,0.6907396622015143,0.6384803921568627,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,30,5,1,2024-12-27 02:05:50.293342
"(300, 150, 75)",relu,lbfgs,1000,1.0,1.0,0.6448874104097084,0.03511602353254407,0.6907396622015143,0.6384803921568627,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,30,5,1,2024-12-27 02:05:51.411401
"(300, 150, 75)",relu,lbfgs,2000,1.0,1.0,0.6448874104097084,0.03511602353254407,0.6907396622015143,0.6384803921568627,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,30,5,1,2024-12-27 02:05:52.530465
"(200, 100, 50)",logistic,lbfgs,200,1.0,1.0,0.6097610401247374,0.04530393828529995,0.5661764705882353,0.6722222222222223,0.5908844275637548,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,92,5,1,2024-12-27 02:05:26.222809
"(200, 100, 50)",logistic,lbfgs,500,1.0,1.0,0.6097610401247374,0.04530393828529995,0.5661764705882353,0.6722222222222223,0.5908844275637548,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,92,5,1,2024-12-27 02:05:28.757480
"(200, 100, 50)",logistic,lbfgs,1000,1.0,1.0,0.6097610401247374,0.04530393828529995,0.5661764705882353,0.6722222222222223,0.5908844275637548,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,92,5,1,2024-12-27 02:05:31.848001
"(200, 100, 50)",logistic,lbfgs,2000,1.0,1.0,0.6097610401247374,0.04530393828529995,0.5661764705882353,0.6722222222222223,0.5908844275637548,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,92,5,1,2024-12-27 02:05:34.347384
"(10, 10, 20)",tanh,lbfgs,200,1.0,1.0,0.6582037213056998,0.025925291845964392,0.6813942071674031,0.6220151426907397,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,132,5,1,2024-12-27 02:01:53.532676
"(10, 10, 20)",tanh,lbfgs,500,1.0,1.0,0.6582037213056998,0.025925291845964392,0.6813942071674031,0.6220151426907397,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,132,5,1,2024-12-27 02:01:53.667909
"(10, 10, 20)",tanh,lbfgs,1000,1.0,1.0,0.6582037213056998,0.025925291845964392,0.6813942071674031,0.6220151426907397,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,132,5,1,2024-12-27 02:01:53.805026
"(10, 10, 20)",tanh,lbfgs,2000,1.0,1.0,0.6582037213056998,0.025925291845964392,0.6813942071674031,0.6220151426907397,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,132,5,1,2024-12-27 02:01:53.941424
"(200, 100, 50)",identity,lbfgs,200,1.0,1.0,0.6298724937655752,0.03775329760691163,0.6384803921568627,0.5799352750809061,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,52,5,1,2024-12-27 02:05:38.936949
"(200, 100, 50)",identity,lbfgs,500,1.0,1.0,0.6298724937655752,0.03775329760691163,0.6384803921568627,0.5799352750809061,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,52,5,1,2024-12-27 02:05:39.810699
"(200, 100, 50)",identity,lbfgs,1000,1.0,1.0,0.6298724937655752,0.03775329760691163,0.6384803921568627,0.5799352750809061,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,52,5,1,2024-12-27 02:05:40.756043
"(200, 100, 50)",identity,lbfgs,2000,1.0,1.0,0.6298724937655752,0.03775329760691163,0.6384803921568627,0.5799352750809061,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,52,5,1,2024-12-27 02:05:41.663780
"(200, 100, 50)",tanh,lbfgs,200,1.0,1.0,0.6271767617938264,0.007299631739389357,0.6220151426907397,0.6220151426907397,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,23,5,1,2024-12-27 02:05:14.673600
"(200, 100, 50)",tanh,lbfgs,500,1.0,1.0,0.6271767617938264,0.007299631739389357,0.6220151426907397,0.6220151426907397,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,23,5,1,2024-12-27 02:05:15.150754
"(200, 100, 50)",tanh,lbfgs,1000,1.0,1.0,0.6271767617938264,0.007299631739389357,0.6220151426907397,0.6220151426907397,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,23,5,1,2024-12-27 02:05:15.764700
"(200, 100, 50)",tanh,lbfgs,2000,1.0,1.0,0.6271767617938264,0.007299631739389357,0.6220151426907397,0.6220151426907397,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,23,5,1,2024-12-27 02:05:16.186982
"(200, 100, 50)",relu,lbfgs,200,1.0,1.0,0.6500302343159486,0.030665502416236407,0.6722222222222223,0.6066666666666667,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,31,5,1,2024-12-27 02:05:07.826712
"(200, 100, 50)",relu,lbfgs,500,1.0,1.0,0.6500302343159486,0.030665502416236407,0.6722222222222223,0.6066666666666667,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,31,5,1,2024-12-27 02:05:08.407747
"(200, 100, 50)",relu,lbfgs,1000,1.0,1.0,0.6500302343159486,0.030665502416236407,0.6722222222222223,0.6066666666666667,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,31,5,1,2024-12-27 02:05:09.015180
"(200, 100, 50)",relu,lbfgs,2000,1.0,1.0,0.6500302343159486,0.030665502416236407,0.6722222222222223,0.6066666666666667,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,31,5,1,2024-12-27 02:05:09.601664
"(100, 50, 25)",logistic,lbfgs,200,1.0,1.0,0.5827423397175716,0.05050857317541693,0.553290623179965,0.5411111111111111,0.6538252848616386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,119,5,1,2024-12-27 02:04:54.609422
"(100, 50, 25)",logistic,lbfgs,500,1.0,1.0,0.5827423397175716,0.05050857317541693,0.553290623179965,0.5411111111111111,0.6538252848616386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,119,5,1,2024-12-27 02:04:55.987930
"(100, 50, 25)",logistic,lbfgs,1000,1.0,1.0,0.5827423397175716,0.05050857317541693,0.553290623179965,0.5411111111111111,0.6538252848616386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,119,5,1,2024-12-27 02:04:57.383111
"(100, 50, 25)",logistic,lbfgs,2000,1.0,1.0,0.5827423397175716,0.05050857317541693,0.553290623179965,0.5411111111111111,0.6538252848616386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,119,5,1,2024-12-27 02:04:58.792464
"(10, 10, 20)",identity,lbfgs,200,1.0,1.0,0.6074539730422083,0.010684006733429178,0.5947802197802198,0.6066666666666667,0.6209150326797386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,67,5,1,2024-12-27 02:01:58.614274
"(10, 10, 20)",identity,lbfgs,500,1.0,1.0,0.6074539730422083,0.010684006733429178,0.5947802197802198,0.6066666666666667,0.6209150326797386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,67,5,1,2024-12-27 02:01:58.698858
"(10, 10, 20)",identity,lbfgs,1000,1.0,1.0,0.6074539730422083,0.010684006733429178,0.5947802197802198,0.6066666666666667,0.6209150326797386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,67,5,1,2024-12-27 02:01:58.783035
"(10, 10, 20)",identity,lbfgs,2000,1.0,1.0,0.6074539730422083,0.010684006733429178,0.5947802197802198,0.6066666666666667,0.6209150326797386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,67,5,1,2024-12-27 02:01:58.866611
"(100, 50, 25)",identity,lbfgs,200,1.0,1.0,0.6248676567792343,0.03727259060259927,0.5799352750809061,0.62346588119784,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,58,5,1,2024-12-27 02:05:01.466328
"(100, 50, 25)",identity,lbfgs,500,1.0,1.0,0.6248676567792343,0.03727259060259927,0.5799352750809061,0.62346588119784,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,58,5,1,2024-12-27 02:05:01.853017
"(100, 50, 25)",identity,lbfgs,1000,1.0,1.0,0.6248676567792343,0.03727259060259927,0.5799352750809061,0.62346588119784,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,58,5,1,2024-12-27 02:05:02.238407
"(100, 50, 25)",identity,lbfgs,2000,1.0,1.0,0.6248676567792343,0.03727259060259927,0.5799352750809061,0.62346588119784,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,58,5,1,2024-12-27 02:05:02.625969
"(100, 50, 25)",tanh,lbfgs,200,1.0,1.0,0.6219792372394503,0.013487818806216342,0.6384803921568627,0.6220151426907397,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,22,5,1,2024-12-27 02:04:48.368229
"(100, 50, 25)",tanh,lbfgs,500,1.0,1.0,0.6219792372394503,0.013487818806216342,0.6384803921568627,0.6220151426907397,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,22,5,1,2024-12-27 02:04:48.575985
"(100, 50, 25)",tanh,lbfgs,1000,1.0,1.0,0.6219792372394503,0.013487818806216342,0.6384803921568627,0.6220151426907397,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,22,5,1,2024-12-27 02:04:48.781875
"(100, 50, 25)",tanh,lbfgs,2000,1.0,1.0,0.6219792372394503,0.013487818806216342,0.6384803921568627,0.6220151426907397,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,22,5,1,2024-12-27 02:04:48.988839
"(100,)",relu,lbfgs,200,1.0,1.0,0.6020095827109722,0.017901137787291726,0.6220151426907397,0.5785714285714285,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,32,3,1,2024-12-27 02:02:01.051611
"(100,)",relu,lbfgs,500,1.0,1.0,0.6020095827109722,0.017901137787291726,0.6220151426907397,0.5785714285714285,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,32,3,1,2024-12-27 02:02:01.259868
"(100,)",relu,lbfgs,1000,1.0,1.0,0.6020095827109722,0.017901137787291726,0.6220151426907397,0.5785714285714285,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,32,3,1,2024-12-27 02:02:01.457835
"(100,)",relu,lbfgs,2000,1.0,1.0,0.6020095827109722,0.017901137787291726,0.6220151426907397,0.5785714285714285,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,32,3,1,2024-12-27 02:02:01.737537
"(10, 10, 20)",logistic,lbfgs,200,1.0,1.0,0.58363177700639,0.023136169413821545,0.6066666666666667,0.5922381711855396,0.5519904931669638,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,132,5,1,2024-12-27 02:01:55.880176
"(10, 10, 20)",logistic,lbfgs,500,1.0,1.0,0.58363177700639,0.023136169413821545,0.6066666666666667,0.5922381711855396,0.5519904931669638,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,132,5,1,2024-12-27 02:01:56.377691
"(10, 10, 20)",logistic,lbfgs,1000,1.0,1.0,0.58363177700639,0.023136169413821545,0.6066666666666667,0.5922381711855396,0.5519904931669638,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,132,5,1,2024-12-27 02:01:56.878832
"(10, 10, 20)",logistic,lbfgs,2000,1.0,1.0,0.58363177700639,0.023136169413821545,0.6066666666666667,0.5922381711855396,0.5519904931669638,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,132,5,1,2024-12-27 02:01:57.376979
"(100, 50, 25)",relu,lbfgs,200,1.0,1.0,0.6393545120313497,0.023979642157932263,0.6563106796116505,0.6563106796116505,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,32,5,1,2024-12-27 02:04:44.545517
"(100, 50, 25)",relu,lbfgs,500,1.0,1.0,0.6393545120313497,0.023979642157932263,0.6563106796116505,0.6563106796116505,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,32,5,1,2024-12-27 02:04:44.790100
"(100, 50, 25)",relu,lbfgs,1000,1.0,1.0,0.6393545120313497,0.023979642157932263,0.6563106796116505,0.6563106796116505,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,32,5,1,2024-12-27 02:04:45.046010
"(100, 50, 25)",relu,lbfgs,2000,1.0,1.0,0.6393545120313497,0.023979642157932263,0.6563106796116505,0.6563106796116505,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,32,5,1,2024-12-27 02:04:45.302612
"(300, 150)",logistic,lbfgs,200,1.0,1.0,0.6001619101184568,0.04256631507590254,0.553290623179965,0.6563106796116505,0.5908844275637548,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,71,4,1,2024-12-27 02:04:21.183658
"(300, 150)",logistic,lbfgs,500,1.0,1.0,0.6001619101184568,0.04256631507590254,0.553290623179965,0.6563106796116505,0.5908844275637548,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,71,4,1,2024-12-27 02:04:24.471647
"(300, 150)",logistic,lbfgs,1000,1.0,1.0,0.6001619101184568,0.04256631507590254,0.553290623179965,0.6563106796116505,0.5908844275637548,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,71,4,1,2024-12-27 02:04:27.512766
"(300, 150)",logistic,lbfgs,2000,1.0,1.0,0.6001619101184568,0.04256631507590254,0.553290623179965,0.6563106796116505,0.5908844275637548,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,71,4,1,2024-12-27 02:04:30.728224
"(100,)",tanh,lbfgs,200,1.0,1.0,0.6415000740480197,0.04606760371087626,0.6907396622015143,0.5799352750809061,0.6538252848616386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,25,3,1,2024-12-27 02:02:04.309725
"(100,)",tanh,lbfgs,500,1.0,1.0,0.6415000740480197,0.04606760371087626,0.6907396622015143,0.5799352750809061,0.6538252848616386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,25,3,1,2024-12-27 02:02:04.475708
"(100,)",tanh,lbfgs,1000,1.0,1.0,0.6415000740480197,0.04606760371087626,0.6907396622015143,0.5799352750809061,0.6538252848616386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,25,3,1,2024-12-27 02:02:04.641793
"(100,)",tanh,lbfgs,2000,1.0,1.0,0.6415000740480197,0.04606760371087626,0.6907396622015143,0.5799352750809061,0.6538252848616386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,25,3,1,2024-12-27 02:02:04.816424
"(300, 150)",identity,lbfgs,200,1.0,1.0,0.6185919008777615,0.03026243352994794,0.6220151426907397,0.5799352750809061,0.6538252848616386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,48,4,1,2024-12-27 02:04:36.994335
"(300, 150)",identity,lbfgs,500,1.0,1.0,0.6185919008777615,0.03026243352994794,0.6220151426907397,0.5799352750809061,0.6538252848616386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,48,4,1,2024-12-27 02:04:38.594483
"(300, 150)",identity,lbfgs,1000,1.0,1.0,0.6185919008777615,0.03026243352994794,0.6220151426907397,0.5799352750809061,0.6538252848616386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,48,4,1,2024-12-27 02:04:40.138417
"(300, 150)",identity,lbfgs,2000,1.0,1.0,0.6185919008777615,0.03026243352994794,0.6220151426907397,0.5799352750809061,0.6538252848616386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,48,4,1,2024-12-27 02:04:41.744414
"(300, 150)",tanh,lbfgs,200,1.0,1.0,0.6030355486529045,0.026067173319996563,0.6220151426907397,0.5661764705882353,0.6209150326797386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,22,4,1,2024-12-27 02:04:05.899207
"(300, 150)",tanh,lbfgs,500,1.0,1.0,0.6030355486529045,0.026067173319996563,0.6220151426907397,0.5661764705882353,0.6209150326797386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,22,4,1,2024-12-27 02:04:06.610554
"(300, 150)",tanh,lbfgs,1000,1.0,1.0,0.6030355486529045,0.026067173319996563,0.6220151426907397,0.5661764705882353,0.6209150326797386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,22,4,1,2024-12-27 02:04:07.362032
"(300, 150)",tanh,lbfgs,2000,1.0,1.0,0.6030355486529045,0.026067173319996563,0.6220151426907397,0.5661764705882353,0.6209150326797386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,22,4,1,2024-12-27 02:04:08.070447
"(300, 150)",relu,lbfgs,200,1.0,1.0,0.6342828352463098,0.039924134941181535,0.6907396622015143,0.6066666666666667,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,33,4,1,2024-12-27 02:03:55.921699
"(300, 150)",relu,lbfgs,500,1.0,1.0,0.6342828352463098,0.039924134941181535,0.6907396622015143,0.6066666666666667,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,33,4,1,2024-12-27 02:03:56.919309
"(300, 150)",relu,lbfgs,1000,1.0,1.0,0.6342828352463098,0.039924134941181535,0.6907396622015143,0.6066666666666667,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,33,4,1,2024-12-27 02:03:57.945494
"(300, 150)",relu,lbfgs,2000,1.0,1.0,0.6342828352463098,0.039924134941181535,0.6907396622015143,0.6066666666666667,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,33,4,1,2024-12-27 02:03:58.994786
"(200, 100)",logistic,lbfgs,200,1.0,1.0,0.5978779300499077,0.023415133254908706,0.5661764705882353,0.6220151426907397,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,70,4,1,2024-12-27 02:03:36.978614
"(200, 100)",logistic,lbfgs,500,1.0,1.0,0.5978779300499077,0.023415133254908706,0.5661764705882353,0.6220151426907397,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,70,4,1,2024-12-27 02:03:39.410142
"(200, 100)",logistic,lbfgs,1000,1.0,1.0,0.5978779300499077,0.023415133254908706,0.5661764705882353,0.6220151426907397,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,70,4,1,2024-12-27 02:03:40.987683
"(200, 100)",logistic,lbfgs,2000,1.0,1.0,0.5978779300499077,0.023415133254908706,0.5661764705882353,0.6220151426907397,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,70,4,1,2024-12-27 02:03:42.776013
